metric_type_token_ratio,metric_avg_dep_num_clauses,metric_avg_pos_pron_ratio,metric_length_in_second_person,metric_avg_dep_path_length,metric_avg_pos_adp_ratio,metric_avg_sentence_length_in_words,metric_length_in_unique_words,metric_length_in_first_person_singular,metric_surprise,metric_length_in_sentences,metric_length_in_third_person_plural,group_id,metric_max_dep_num_clauses,result_id,metric_max_dep_path_length,metric_readability_flesch_ease,metric_pos_diversity,metric_inv_homogen,group_by,metric_raw_surprises,metric_avg_word_length_in_chars,metric_length_in_first_person_plural,metric_length_in_words,metric_length_in_chars,metric_length_in_first_person,metric_n_gram_diversity,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_det_ratio,metric_avg_sentence_length_in_chars,metric_length_in_third_person,metric_avg_sentence_length_in_unique_words,metric_avg_pos_noun_ratio,metric_max_constituency_tree_depth,metric_avg_pos_verb_ratio,metric_length_in_third_person_singular,metric_readability_flesch_kincaid,metric_length_in_concepts,metric_theme_uniqueness,metric_avg_constituency_tree_depth,metric_novelty,metric_dsi,model,id
0.7551020408163265,2.4,0.0997826086956521,0,2.8159418683674,0.1163615560640732,19.6,74,0,0.0187269799035005,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",4,740b3c1a4a19,7,79.83051327433631,"[0.12244897959183673, 0.4536082474226804, 0.7604166666666666, 0.9473684210526315, 0.9787234042553191]",0.0647931306258491,"['model', 'id']","[0.010435696442921943, 0.004989650273563906, 0.009254127198999595, 0.012774485891515558]",4.846938775510204,0,98,584,0,"[0.7551020408163265, 0.979381443298969, 1.0, 1.0, 1.0]",0.1105263157894736,0.041195652173913,0.1114702517162471,116.0,10,18.4,0.2715274599542334,12,0.1264702517162471,10,7.739044247787611,51,0.25,8.4,0.0059128875505146,0.211493219534556,claude-3-5-sonnet-20240620,stamp-letter-send
0.7017543859649122,3.0,0.0996948893974065,0,3.401652825071798,0.1124278086520649,22.8,80,0,0.0178512134288944,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",4,d2ff03079092,10,67.16975000000001,"[0.10526315789473684, 0.4247787610619469, 0.7589285714285714, 0.918918918918919, 0.9727272727272728]",0.0781336348989735,"['model', 'id']","[0.020990577008989125, 0.011417148867224003, 0.0011532376537392863, 0.002141463327836546]",5.245614035087719,0,114,720,0,"[0.7017543859649122, 0.9646017699115044, 0.9821428571428571, 0.990990990990991, 1.0]",0.062803748501689,0.0548327340089353,0.1000708292470306,143.2,11,20.8,0.2370327993897787,13,0.1727470851040645,11,10.250250000000005,53,0.3333333333333333,10.8,0.0029015447968796,0.2129988909113735,claude-3-5-sonnet-20240620,stamp-letter-send
0.7256637168141593,2.8,0.0808471848517615,0,3.465129950794547,0.1341271238296409,22.6,82,0,0.0157486130009878,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",4,286463a59554,10,56.928800000000024,"[0.10619469026548672, 0.41964285714285715, 0.7027027027027027, 0.8363636363636363, 0.9357798165137615]",0.0635564664135808,"['model', 'id']","[0.016397500038146967, 0.009818137787676928, 0.0037660064238371205, 0.0015155817523147264]",5.265486725663717,0,113,717,0,"[0.7256637168141593, 0.9910714285714286, 1.0, 1.0, 1.0]",0.0873498545695342,0.0469644009689776,0.1302897712508696,142.6,9,20.4,0.2410740479962448,12,0.1495109009983151,9,11.529600000000002,58,0.0769230769230769,10.6,0.0038463462901167,0.212526490164755,claude-3-5-sonnet-20240620,stamp-letter-send
0.6904761904761905,3.2,0.0671235246235246,0,3.156109190489666,0.1277131664631664,25.2,87,0,0.0207633799700549,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",5,d74caddb80be,8,61.25914685314686,"[0.09523809523809523, 0.424, 0.7338709677419355, 0.9105691056910569, 0.9672131147540983]",0.0772170502206553,"['model', 'id']","[0.011573827627933408, 0.01662613374717309, 0.012041134752479254, 0.001285663812524207]",5.111111111111111,0,126,783,0,"[0.6904761904761905, 0.976, 0.9838709677419355, 0.991869918699187, 1.0]",0.054530932030932,0.0488507326007326,0.1306964794464794,155.8,8,23.0,0.2511935286935287,14,0.1581038868538868,8,11.81994405594406,64,0.3333333333333333,9.8,0.0014820398016791,0.2151906832106529,claude-3-5-sonnet-20240620,stamp-letter-send
0.7101449275362319,3.6,0.07061963842609,0,3.6107704033771104,0.108597660404112,27.6,98,0,0.0172645186845993,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",5,65f79d37e7a3,10,67.35092207792209,"[0.08695652173913043, 0.35036496350364965, 0.6764705882352942, 0.8814814814814815, 0.9626865671641791]",0.0688380054805589,"['model', 'id']","[0.01083743179237448, 0.0018303290064081712, 0.010028656233440736, 0.011832620336975297]",4.768115942028985,0,138,807,0,"[0.7101449275362319, 0.9708029197080292, 1.0, 1.0, 1.0]",0.0817922722438851,0.0570010634526763,0.1395746189294576,160.6,9,25.2,0.2206756469337114,13,0.1719744771357674,9,11.516805194805196,62,0.25,10.0,0.006097337595824,0.2114009945119013,claude-3-5-sonnet-20240620,stamp-letter-send
0.6721311475409836,3.8,0.0924803166182476,0,3.0348470495060367,0.149930529240874,24.4,82,0,0.0143784826839125,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",6,3f50c25516df,8,66.01229411764707,"[0.09836065573770492, 0.39669421487603307, 0.7166666666666667, 0.8991596638655462, 0.9661016949152542]",0.0854304847509964,"['model', 'id']","[0.001467878658534122, 0.000925372534500063, 0.0075980033074225795, 0.01876571086736825]",4.819672131147541,0,122,722,0,"[0.6721311475409836, 0.9752066115702479, 1.0, 1.0, 1.0]",0.065929855585028,0.0251505199781061,0.124965264620437,143.6,11,22.2,0.2341122479053513,10,0.1753252494631805,11,10.809176470588238,54,0.3333333333333333,9.6,0.0080634211813442,0.2104179527191412,claude-3-5-sonnet-20240620,stamp-letter-send
0.6190476190476191,3.6,0.1042720932766699,0,3.1942797207574825,0.1261131088591043,29.4,91,0,0.0210241620750879,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",6,1d80e63cab8b,9,66.40255621301777,"[0.08163265306122448, 0.3424657534246575, 0.6275862068965518, 0.8125, 0.8951048951048951]",0.073739160662112,"['model', 'id']","[0.00664594125266027, 0.016282220993166674, 0.013552142514122872, 0.005568019390226081]",4.761904761904762,0,147,862,0,"[0.6190476190476191, 0.958904109589041, 0.993103448275862, 1.0, 1.0]",0.0674915549743925,0.0401242236024844,0.1314754276996839,171.6,15,25.8,0.2370120954560313,14,0.1548588863463005,15,12.394366863905322,61,0.25,10.0,0.0010699940594888,0.213914666280069,claude-3-5-sonnet-20240620,stamp-letter-send
0.6946564885496184,2.8,0.1189173789173789,0,3.4076644779931575,0.14502849002849,26.2,91,0,0.0148413384684089,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",5,9b9bac4d19b7,12,70.524612244898,"[0.0916030534351145, 0.3769230769230769, 0.6744186046511628, 0.859375, 0.9448818897637795]",0.048317525697791,"['model', 'id']","[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.016779579875622203]",4.854961832061068,1,131,778,1,"[0.6946564885496184, 0.9692307692307692, 1.0, 1.0, 1.0]",0.1001139601139601,0.0224074074074074,0.0987179487179487,154.8,15,23.2,0.2561538461538462,16,0.134017094017094,15,10.72634013605442,61,0.0769230769230769,10.4,0.0051755666818192,0.2118618799689037,claude-3-5-sonnet-20240620,stamp-letter-send
0.664179104477612,3.8,0.11,0,3.188600324025856,0.1233333333333333,26.8,89,0,0.0076987725547236,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",6,3cdd634c6f5e,9,68.93774193548388,"[0.08955223880597014, 0.3383458646616541, 0.6590909090909091, 0.8625954198473282, 0.9538461538461539]",0.055636887964995,"['model', 'id']","[0.008920832664247536, 0.0005097816053892812, 0.0024933677678014576, 0.003473563072008967]",4.701492537313433,0,134,779,0,"[0.664179104477612, 0.9849624060150376, 1.0, 1.0, 1.0]",0.1,0.0233333333333333,0.1383333333333333,155.0,13,24.8,0.26,14,0.1316666666666666,13,11.345161290322585,58,0.0769230769230769,9.6,0.0065896643811151,0.2111548311192558,claude-3-5-sonnet-20240620,stamp-letter-send
0.7016129032258065,3.2,0.0863899063899063,0,3.5624622181454817,0.1327798127798127,24.8,87,0,0.0096240960191391,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",5,b6d3a6eed750,9,68.35844755244757,"[0.10483870967741936, 0.3983739837398374, 0.7131147540983607, 0.9008264462809917, 0.975]",0.051803531854049,"['model', 'id']","[0.008920832664247536, 0.0017666256908095423, 0.005458581098270077, 0.00310215258495114]",4.975806451612903,0,124,756,0,"[0.7016129032258065, 0.959349593495935, 0.9918032786885246, 1.0, 1.0]",0.0746235246235246,0.0423809523809523,0.125087505087505,150.4,11,23.0,0.2557183557183557,14,0.165075295075295,11,10.82973426573427,58,0.0769230769230769,10.0,0.0007849427657675,0.2140571919269296,claude-3-5-sonnet-20240620,stamp-letter-send
0.7016129032258065,2.6,0.1170991970991971,0,3.317171632206194,0.1403315203315203,24.8,87,0,0.0169703802935144,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",4,0e243e802c87,10,71.4564285714286,"[0.0967741935483871, 0.3983739837398374, 0.7131147540983607, 0.8760330578512396, 0.95]",0.0489397567251454,"['model', 'id']","[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.021037663525833195]",4.895161290322581,0,124,742,0,"[0.7016129032258065, 0.967479674796748, 1.0, 1.0, 1.0]",0.1022351722351722,0.0234680134680134,0.099020979020979,147.6,15,22.4,0.2546386946386946,13,0.1343201243201243,15,10.248571428571427,59,0.0769230769230769,9.6,0.0064498812295665,0.2112247226950301,claude-3-5-sonnet-20240620,stamp-letter-send
0.7355371900826446,3.4,0.0791261703590078,0,3.502266129249098,0.1320437904963076,24.2,89,0,0.0169395235475811,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",5,7bce9126bc25,10,55.437294117647085,"[0.09917355371900827, 0.4, 0.7226890756302521, 0.8983050847457628, 0.9572649572649573]",0.0669795793035755,"['model', 'id']","[0.016397500038146967, 0.009818137787676928, 0.005571753521025902, 0.0020916557483125486]",5.322314049586777,0,121,776,0,"[0.7355371900826446, 1.0, 1.0, 1.0, 1.0]",0.0748498545695342,0.0507687487950645,0.1157064379175363,154.4,9,22.6,0.246961729155665,14,0.1710688720128079,9,12.284176470588235,62,0.0769230769230769,11.0,0.0041870411965497,0.2123561427115385,claude-3-5-sonnet-20240620,stamp-letter-send
0.7107438016528925,2.4,0.0937796686072548,0,3.211480699791627,0.1436901030004478,24.2,86,0,0.0112623775697717,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",4,6efcc341a232,9,70.3123043478261,"[0.10743801652892562, 0.4166666666666667, 0.7310924369747899, 0.9067796610169492, 0.9572649572649573]",0.0649908832881761,"['model', 'id']","[0.009234118461608876, 0.002269849133869961, 0.006354524046827709, 0.004666263497237005]",4.75206611570248,0,121,709,0,"[0.7107438016528925, 0.9833333333333333, 1.0, 1.0, 1.0]",0.0976892073443797,0.0331303179579041,0.1307030900134348,141.0,11,21.2,0.243743842364532,13,0.143833407971339,11,10.308782608695656,60,0.0769230769230769,10.8,0.0026299555949939,0.2131346855123164,claude-3-5-sonnet-20240620,stamp-letter-send
0.6788321167883211,3.8,0.1034207727756114,0,3.3457745167917485,0.1307515065579581,27.4,93,0,0.0066182582697152,5,0,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']",6,9034cba42c79,11,70.50161538461539,"[0.08759124087591241, 0.3602941176470588, 0.6962962962962963, 0.9029850746268657, 0.9924812030075187]",0.0741860296415246,"['model', 'id']","[0.0044860920408270055, 0.003368247472322894, 4.141976981808515e-05, 0.005340757256462436]",4.598540145985401,0,137,780,0,"[0.6788321167883211, 0.9852941176470589, 1.0, 1.0, 1.0]",0.0590570719602977,0.0296703296703296,0.1159163417227933,155.2,14,24.2,0.2490074441687345,13,0.160280042538107,14,11.176717948717949,66,0.25,10.6,0.0008023806267934,0.2148508536232101,claude-3-5-sonnet-20240620,stamp-letter-send
0.7358490566037735,4.75,0.0955026455026455,0,3.383874458874459,0.1135387488328664,26.5,78,0,0.0062099784483641,4,4,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",7,e3243d49c2ea,13,59.25172413793105,"[0.11320754716981132, 0.45714285714285713, 0.8076923076923077, 0.941747572815534, 0.9803921568627451]",0.0934623246607573,"['model', 'id']","[0.0069458697523389346, 0.0017667844480739325, 0.0006023134721332979]",5.009433962264151,0,106,645,0,"[0.7358490566037735, 0.9809523809523809, 1.0, 1.0, 1.0]",0.1009492685963274,0.0256613756613756,0.102583255524432,160.5,6,24.25,0.2304077186430127,15,0.1202614379084967,2,12.199310344827593,49,1.0,11.0,0.0085106576743701,0.2099878337411653,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7818181818181819,3.4,0.0730706075533661,0,3.0127873624022534,0.0923645320197044,22.0,86,0,0.0117861909883005,5,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",5,2dcc6057fd8d,8,71.13537500000001,"[0.10909090909090909, 0.46788990825688076, 0.8333333333333334, 0.9345794392523364, 0.9622641509433962]",0.0460465990978738,"['model', 'id']","[0.007193054755528755, 0.010513279071220988, 0.00238300592471391, 0.003483042225137456]",4.954545454545454,0,110,671,0,"[0.7818181818181819, 1.0, 1.0, 1.0, 1.0]",0.0747536945812807,0.0289682539682539,0.1103721948549534,133.4,8,20.6,0.2306650246305418,13,0.1989189928845101,8,9.697125000000003,60,0.0588235294117647,9.8,0.0034992787613828,0.212493523197659,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7747747747747747,3.4,0.0714142928535732,0,3.0406213704994194,0.0993003498250874,22.2,86,0,0.012450267662813,5,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",5,d0ea24de0647,8,68.50381395348842,"[0.10810810810810811, 0.45454545454545453, 0.8348623853211009, 0.9537037037037037, 0.9719626168224299]",0.0465540315793908,"['model', 'id']","[0.007193054755528755, 0.010513279071220988, 0.001170989794608862, 0.006023211704267478]",5.027027027027027,0,111,685,0,"[0.7747747747747747, 1.0, 1.0, 1.0, 1.0]",0.0750124937531234,0.0198067632850241,0.1086123604864234,136.2,8,20.6,0.237031484257871,13,0.1974179576878227,8,10.11386046511628,61,0.0588235294117647,9.8,0.0035384687330674,0.2124739282118166,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7522935779816514,4.0,0.0999833059660645,1,2.8748124655267513,0.1149756431308155,21.8,82,1,0.0121362865862683,5,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",7,44e13ca6a53d,8,86.73423076923079,"[0.11009174311926606, 0.49074074074074076, 0.8691588785046729, 0.9905660377358491, 1.0]",0.057672021181687,"['model', 'id']","[0.013991276423136384, 0.00040765768951839254, 0.007467214644901327, 0.002406424414980568]",4.651376146788991,0,109,630,1,"[0.7522935779816514, 0.9907407407407407, 1.0, 1.0, 1.0]",0.0687211275314723,0.0353965517241379,0.0957775041050903,125.2,9,20.4,0.1974351395730706,12,0.1820224411603722,9,7.6207692307692305,48,0.0588235294117647,10.4,0.0031548023611819,0.2158205637589414,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7459016393442623,4.4,0.1069841269841269,0,2.9545420660932997,0.1271428571428571,24.4,91,0,0.0136057213936429,5,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",7,b721dd575e2d,9,67.84677697841727,"[0.09836065573770492, 0.371900826446281, 0.725, 0.9411764705882353, 1.0]",0.0461905780045882,"['model', 'id']","[0.010037515944207626, 0.007740514354713179, 0.00458269371535433, 0.00485071877301077]",4.852459016393443,0,122,729,0,"[0.7459016393442623, 0.9917355371900827, 1.0, 1.0, 1.0]",0.0992063492063492,0.0071428571428571,0.0787301587301587,145.0,12,22.0,0.2738095238095238,12,0.1831746031746031,12,10.702359712230216,66,0.0588235294117647,8.6,0.0076924277691453,0.218089376462923,claude-3-5-sonnet-20240620,gloom-payment-exist
0.8163265306122449,4.0,0.0944920943167787,0,3.207508193893393,0.1220555975114179,24.5,80,0,0.0086224033282353,4,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",6,8ab26f1a6c89,9,74.97656512605045,"[0.1326530612244898, 0.4742268041237113, 0.8333333333333334, 0.9789473684210527, 1.0]",0.0609126661134802,"['model', 'id']","[0.006129405715248781, 0.005018473445595084, 0.0017857258315091273]",4.938775510204081,0,98,600,0,"[0.8163265306122449, 1.0, 1.0, 1.0, 1.0]",0.0697336402104985,0.0161290322580645,0.0787556490571918,149.25,7,23.5,0.2341451792714065,11,0.193167787487563,7,10.192331932773111,55,0.0588235294117647,9.75,0.0004574082577147,0.2144718667072077,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7333333333333333,3.2,0.1016420361247947,0,3.3165446872266737,0.1339536580915891,24.0,88,0,0.0099795790600689,5,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",4,815cea12a1ae,10,69.69926086956522,"[0.1, 0.4117647058823529, 0.7711864406779662, 0.9401709401709402, 0.9827586206896551]",0.0440312105676402,"['model', 'id']","[0.00794519041523789, 0.0015470221187129096, 0.005625394696281066, 0.004841550889905982]",5.016666666666667,1,120,738,1,"[0.7333333333333333, 0.9915966386554622, 1.0, 1.0, 1.0]",0.0650976099251961,0.0219576719576719,0.1045520890348476,146.8,10,22.8,0.2183451924831235,15,0.1786261631089217,10,10.394289855072463,63,0.0588235294117647,10.8,0.0004243839787815,0.2144553545677411,claude-3-5-sonnet-20240620,gloom-payment-exist
0.7657657657657657,4.75,0.0933457290962362,0,3.206459435626102,0.1005747126436781,27.75,85,0,0.0089012047601124,4,0,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']",8,51275824e7e9,10,66.94909090909093,"[0.10810810810810811, 0.44545454545454544, 0.8073394495412844, 0.9907407407407407, 1.0]",0.0482522223306738,"['model', 'id']","[0.007193054755528755, 0.004867580792178278, 0.001291171592461643]",4.891891891891892,0,111,672,0,"[0.7657657657657657, 1.0, 1.0, 1.0, 1.0]",0.0862350687401397,0.0230392156862745,0.0941627225602884,167.25,9,25.25,0.2448613928329952,15,0.1863646608068515,9,12.11939393939394,62,0.1666666666666666,10.75,0.0004081770425806,0.2140390740570601,claude-3-5-sonnet-20240620,gloom-payment-exist
