result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_interestingness
740b3c1a4a19,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",584,98,74,51,5,0.7551020408163265,4.846938775510204,116.0,19.6,18.4,0,0,0,10,0,0,10,0.21149321953455608,0.0187269799035005,"[0.010435696442921943, 0.004989650273563906, 0.009254127198999595, 0.012774485891515558]","[0.7551020408163265, 0.979381443298969, 1.0, 1.0, 1.0]","[0.12244897959183673, 0.4536082474226804, 0.7604166666666666, 0.9473684210526315, 0.9787234042553191]",2.4,4,2.8159418683674002,7,8.4,12,79.83051327433631,7.739044247787611,0.2715274599542334,0.12647025171624715,0.11052631578947368,0.04119565217391304,0.09978260869565217,0.11147025171624714,0.11636155606407322,0.06479313062584918,0.005912887550514667,0.25,0.010217054684956872
d2ff03079092,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",720,114,80,53,5,0.7017543859649122,5.245614035087719,143.2,22.8,20.8,0,0,0,11,0,0,11,0.21299889091137358,0.01785121342889448,"[0.020990577008989125, 0.011417148867224003, 0.0011532376537392863, 0.002141463327836546]","[0.7017543859649122, 0.9646017699115044, 0.9821428571428571, 0.990990990990991, 1.0]","[0.10526315789473684, 0.4247787610619469, 0.7589285714285714, 0.918918918918919, 0.9727272727272728]",3.0,4,3.401652825071798,10,10.8,13,67.16975000000001,10.250250000000005,0.23703279938977878,0.1727470851040645,0.062803748501689,0.05483273400893538,0.09969488939740656,0.10007082924703062,0.11242780865206495,0.07813363489897354,0.0029015447968796515,0.3333333333333333,0.018083059787750266
286463a59554,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",717,113,82,58,5,0.7256637168141593,5.265486725663717,142.6,22.6,20.4,0,0,0,9,0,0,9,0.21252649016475506,0.01574861300098787,"[0.016397500038146967, 0.009818137787676928, 0.0037660064238371205, 0.0015155817523147264]","[0.7256637168141593, 0.9910714285714286, 1.0, 1.0, 1.0]","[0.10619469026548672, 0.41964285714285715, 0.7027027027027027, 0.8363636363636363, 0.9357798165137615]",2.8,4,3.465129950794547,10,10.6,12,56.928800000000024,11.529600000000002,0.2410740479962448,0.14951090099831518,0.0873498545695342,0.046964400968977624,0.08084718485176151,0.13028977125086966,0.13412712382964098,0.06355646641358086,0.003846346290116709,0.07692307692307693,0.06386810938517251
d74caddb80be,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",783,126,87,64,5,0.6904761904761905,5.111111111111111,155.8,25.2,23.0,0,0,0,8,0,0,8,0.21519068321065296,0.02076337997005498,"[0.011573827627933408, 0.01662613374717309, 0.012041134752479254, 0.001285663812524207]","[0.6904761904761905, 0.976, 0.9838709677419355, 0.991869918699187, 1.0]","[0.09523809523809523, 0.424, 0.7338709677419355, 0.9105691056910569, 0.9672131147540983]",3.2,5,3.156109190489666,8,9.8,14,61.25914685314686,11.81994405594406,0.2511935286935287,0.15810388685388685,0.05453093203093203,0.0488507326007326,0.06712352462352462,0.13069647944647944,0.12771316646316647,0.07721705022065536,0.0014820398016791025,0.3333333333333333,0.018083059787750266
65f79d37e7a3,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",807,138,98,62,5,0.7101449275362319,4.768115942028985,160.6,27.6,25.2,0,0,0,9,0,0,9,0.21140099451190136,0.017264518684599342,"[0.01083743179237448, 0.0018303290064081712, 0.010028656233440736, 0.011832620336975297]","[0.7101449275362319, 0.9708029197080292, 1.0, 1.0, 1.0]","[0.08695652173913043, 0.35036496350364965, 0.6764705882352942, 0.8814814814814815, 0.9626865671641791]",3.6,5,3.6107704033771104,10,10.0,13,67.35092207792209,11.516805194805197,0.22067564693371144,0.17197447713576747,0.08179227224388515,0.05700106345267636,0.07061963842609004,0.13957461892945763,0.10859766040411202,0.06883800548055898,0.006097337595824093,0.25,0.018083059787750266
3f50c25516df,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",722,122,82,54,5,0.6721311475409836,4.819672131147541,143.6,24.4,22.2,0,0,0,11,0,0,11,0.21041795271914127,0.014378482683912508,"[0.001467878658534122, 0.000925372534500063, 0.0075980033074225795, 0.01876571086736825]","[0.6721311475409836, 0.9752066115702479, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.39669421487603307, 0.7166666666666667, 0.8991596638655462, 0.9661016949152542]",3.8,6,3.0348470495060367,8,9.6,10,66.01229411764707,10.809176470588238,0.23411224790535134,0.1753252494631805,0.065929855585028,0.025150519978106183,0.09248031661824765,0.12496526462043703,0.14993052924087408,0.08543048475099646,0.008063421181344288,0.3333333333333333,0.06386810938517251
1d80e63cab8b,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",862,147,91,61,5,0.6190476190476191,4.761904761904762,171.6,29.4,25.8,0,0,0,15,0,0,15,0.213914666280069,0.02102416207508795,"[0.00664594125266027, 0.016282220993166674, 0.013552142514122872, 0.005568019390226081]","[0.6190476190476191, 0.958904109589041, 0.993103448275862, 1.0, 1.0]","[0.08163265306122448, 0.3424657534246575, 0.6275862068965518, 0.8125, 0.8951048951048951]",3.6,6,3.1942797207574825,9,10.0,14,66.40255621301777,12.394366863905322,0.23701209545603139,0.15485888634630054,0.0674915549743925,0.04012422360248447,0.10427209327666993,0.13147542769968398,0.1261131088591043,0.07373916066211203,0.0010699940594888213,0.25,0.018083059787750266
9b9bac4d19b7,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",778,131,91,61,5,0.6946564885496184,4.854961832061068,154.8,26.2,23.2,0,1,0,15,0,1,15,0.21186187996890377,0.014841338468408988,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.016779579875622203]","[0.6946564885496184, 0.9692307692307692, 1.0, 1.0, 1.0]","[0.0916030534351145, 0.3769230769230769, 0.6744186046511628, 0.859375, 0.9448818897637795]",2.8,5,3.4076644779931575,12,10.4,16,70.524612244898,10.726340136054421,0.2561538461538462,0.13401709401709402,0.10011396011396011,0.022407407407407407,0.11891737891737891,0.09871794871794871,0.14502849002849003,0.04831752569779106,0.005175566681819288,0.07692307692307693,0.0004018982251485226
3cdd634c6f5e,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",779,134,89,58,5,0.664179104477612,4.701492537313433,155.0,26.8,24.8,0,0,0,13,0,0,13,0.21115483111925581,0.007698772554723621,"[0.008920832664247536, 0.0005097816053892812, 0.0024933677678014576, 0.003473563072008967]","[0.664179104477612, 0.9849624060150376, 1.0, 1.0, 1.0]","[0.08955223880597014, 0.3383458646616541, 0.6590909090909091, 0.8625954198473282, 0.9538461538461539]",3.8,6,3.188600324025856,9,9.6,14,68.93774193548388,11.345161290322583,0.26,0.13166666666666668,0.1,0.023333333333333334,0.11,0.13833333333333334,0.12333333333333334,0.05563688796499501,0.00658966438111519,0.07692307692307693,0.018083059787750266
b6d3a6eed750,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",756,124,87,58,5,0.7016129032258065,4.975806451612903,150.4,24.8,23.0,0,0,0,11,0,0,11,0.21405719192692962,0.009624096019139147,"[0.008920832664247536, 0.0017666256908095423, 0.005458581098270077, 0.00310215258495114]","[0.7016129032258065, 0.959349593495935, 0.9918032786885246, 1.0, 1.0]","[0.10483870967741936, 0.3983739837398374, 0.7131147540983607, 0.9008264462809917, 0.975]",3.2,5,3.5624622181454817,9,10.0,14,68.35844755244757,10.82973426573427,0.2557183557183557,0.16507529507529506,0.07462352462352462,0.04238095238095238,0.08638990638990639,0.12508750508750507,0.13277981277981277,0.05180353185404902,0.0007849427657675712,0.07692307692307693,0.018083059787750266
0e243e802c87,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",742,124,87,59,5,0.7016129032258065,4.895161290322581,147.6,24.8,22.4,0,0,0,15,0,0,15,0.21122472269503015,0.016970380293514484,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.021037663525833195]","[0.7016129032258065, 0.967479674796748, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3983739837398374, 0.7131147540983607, 0.8760330578512396, 0.95]",2.6,4,3.317171632206194,10,9.6,13,71.4564285714286,10.248571428571427,0.25463869463869465,0.13432012432012433,0.10223517223517223,0.023468013468013468,0.1170991970991971,0.09902097902097902,0.14033152033152033,0.048939756725145424,0.006449881229566523,0.07692307692307693,0.008934672673543309
7bce9126bc25,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",776,121,89,62,5,0.7355371900826446,5.322314049586777,154.4,24.2,22.6,0,0,0,9,0,0,9,0.21235614271153855,0.016939523547581173,"[0.016397500038146967, 0.009818137787676928, 0.005571753521025902, 0.0020916557483125486]","[0.7355371900826446, 1.0, 1.0, 1.0, 1.0]","[0.09917355371900827, 0.4, 0.7226890756302521, 0.8983050847457628, 0.9572649572649573]",3.4,5,3.5022661292490986,10,11.0,14,55.437294117647085,12.284176470588235,0.24696172915566508,0.17106887201280793,0.0748498545695342,0.050768748795064586,0.07912617035900789,0.11570643791753632,0.13204379049630766,0.06697957930357559,0.004187041196549723,0.07692307692307693,0.06386810938517251
6efcc341a232,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",709,121,86,60,5,0.7107438016528925,4.75206611570248,141.0,24.2,21.2,0,0,0,11,0,0,11,0.21313468551231643,0.011262377569771775,"[0.009234118461608876, 0.002269849133869961, 0.006354524046827709, 0.004666263497237005]","[0.7107438016528925, 0.9833333333333333, 1.0, 1.0, 1.0]","[0.10743801652892562, 0.4166666666666667, 0.7310924369747899, 0.9067796610169492, 0.9572649572649573]",2.4,4,3.211480699791627,9,10.8,13,70.3123043478261,10.308782608695655,0.243743842364532,0.143833407971339,0.09768920734437976,0.033130317957904165,0.09377966860725481,0.13070309001343483,0.14369010300044782,0.06499088328817616,0.00262995559499396,0.07692307692307693,0.018083059787750266
9034cba42c79,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",780,137,93,66,5,0.6788321167883211,4.598540145985401,155.2,27.4,24.2,0,0,0,14,0,0,14,0.21485085362321013,0.00661825826971521,"[0.0044860920408270055, 0.003368247472322894, 4.141976981808515e-05, 0.005340757256462436]","[0.6788321167883211, 0.9852941176470589, 1.0, 1.0, 1.0]","[0.08759124087591241, 0.3602941176470588, 0.6962962962962963, 0.9029850746268657, 0.9924812030075187]",3.8,6,3.3457745167917485,11,10.6,13,70.50161538461539,11.176717948717947,0.2490074441687345,0.16028004253810707,0.05905707196029777,0.02967032967032967,0.10342077277561149,0.11591634172279333,0.13075150655795817,0.07418602964152461,0.0008023806267934419,0.25,0.023828887939453147
e3243d49c2ea,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",645,106,78,49,4,0.7358490566037735,5.009433962264151,160.5,26.5,24.25,0,0,0,2,4,0,6,0.20998783374116534,0.006209978448364109,"[0.0069458697523389346, 0.0017667844480739325, 0.0006023134721332979]","[0.7358490566037735, 0.9809523809523809, 1.0, 1.0, 1.0]","[0.11320754716981132, 0.45714285714285713, 0.8076923076923077, 0.941747572815534, 0.9803921568627451]",4.75,7,3.383874458874459,13,11.0,15,59.25172413793105,12.199310344827591,0.23040771864301274,0.12026143790849673,0.10094926859632741,0.02566137566137566,0.0955026455026455,0.102583255524432,0.11353874883286648,0.09346232466075731,0.008510657674370148,1.0,0.005861645653134295
2dcc6057fd8d,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",671,110,86,60,5,0.7818181818181819,4.954545454545454,133.4,22.0,20.6,0,0,0,8,0,0,8,0.212493523197659,0.011786190988300554,"[0.007193054755528755, 0.010513279071220988, 0.00238300592471391, 0.003483042225137456]","[0.7818181818181819, 1.0, 1.0, 1.0, 1.0]","[0.10909090909090909, 0.46788990825688076, 0.8333333333333334, 0.9345794392523364, 0.9622641509433962]",3.4,5,3.0127873624022534,8,9.8,13,71.13537500000001,9.697125000000003,0.23066502463054187,0.19891899288451012,0.07475369458128078,0.028968253968253966,0.07307060755336617,0.11037219485495348,0.09236453201970443,0.046046599097873855,0.0034992787613828402,0.058823529411764705,0.010951709747314464
d0ea24de0647,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",685,111,86,61,5,0.7747747747747747,5.027027027027027,136.2,22.2,20.6,0,0,0,8,0,0,8,0.21247392821181668,0.012450267662813042,"[0.007193054755528755, 0.010513279071220988, 0.001170989794608862, 0.006023211704267478]","[0.7747747747747747, 1.0, 1.0, 1.0, 1.0]","[0.10810810810810811, 0.45454545454545453, 0.8348623853211009, 0.9537037037037037, 0.9719626168224299]",3.4,5,3.0406213704994194,8,9.8,13,68.50381395348842,10.113860465116279,0.23703148425787104,0.19741795768782275,0.07501249375312344,0.019806763285024155,0.07141429285357322,0.10861236048642345,0.09930034982508745,0.046554031579390816,0.003538468733067457,0.058823529411764705,0.00946664810180664
44e13ca6a53d,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",630,109,82,48,5,0.7522935779816514,4.651376146788991,125.2,21.8,20.4,1,0,1,9,0,1,9,0.2158205637589414,0.012136286586268336,"[0.013991276423136384, 0.00040765768951839254, 0.007467214644901327, 0.002406424414980568]","[0.7522935779816514, 0.9907407407407407, 1.0, 1.0, 1.0]","[0.11009174311926606, 0.49074074074074076, 0.8691588785046729, 0.9905660377358491, 1.0]",4.0,7,2.8748124655267513,8,10.4,12,86.73423076923079,7.6207692307692305,0.1974351395730706,0.1820224411603722,0.06872112753147236,0.03539655172413793,0.09998330596606458,0.09577750410509031,0.11497564313081554,0.057672021181687065,0.0031548023611819853,0.058823529411764705,0.008625884850819887
b721dd575e2d,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",729,122,91,66,5,0.7459016393442623,4.852459016393443,145.0,24.4,22.0,0,0,0,12,0,0,12,0.21808937646292306,0.013605721393642953,"[0.010037515944207626, 0.007740514354713179, 0.00458269371535433, 0.00485071877301077]","[0.7459016393442623, 0.9917355371900827, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.371900826446281, 0.725, 0.9411764705882353, 1.0]",4.4,7,2.9545420660932997,9,8.6,12,67.84677697841727,10.702359712230216,0.2738095238095238,0.18317460317460316,0.0992063492063492,0.007142857142857143,0.10698412698412699,0.07873015873015873,0.12714285714285714,0.04619057800458825,0.007692427769145305,0.058823529411764705,0.01158550977706907
8ab26f1a6c89,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",600,98,80,55,4,0.8163265306122449,4.938775510204081,149.25,24.5,23.5,0,0,0,7,0,0,7,0.21447186670720778,0.008622403328235329,"[0.006129405715248781, 0.005018473445595084, 0.0017857258315091273]","[0.8163265306122449, 1.0, 1.0, 1.0, 1.0]","[0.1326530612244898, 0.4742268041237113, 0.8333333333333334, 0.9789473684210527, 1.0]",4.0,6,3.207508193893393,9,9.75,11,74.97656512605045,10.192331932773111,0.2341451792714065,0.19316778748756308,0.06973364021049855,0.016129032258064516,0.09449209431677874,0.07875564905719183,0.12205559751141798,0.06091266611348028,0.0004574082577147309,0.058823529411764705,0.007172822952270508
815cea12a1ae,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",738,120,88,63,5,0.7333333333333333,5.016666666666667,146.8,24.0,22.8,0,1,0,10,0,1,10,0.21445535456774117,0.009979579060068924,"[0.00794519041523789, 0.0015470221187129096, 0.005625394696281066, 0.004841550889905982]","[0.7333333333333333, 0.9915966386554622, 1.0, 1.0, 1.0]","[0.1, 0.4117647058823529, 0.7711864406779662, 0.9401709401709402, 0.9827586206896551]",3.2,4,3.3165446872266737,10,10.8,15,69.69926086956522,10.394289855072465,0.2183451924831235,0.17862616310892174,0.06509760992519613,0.021957671957671957,0.10164203612479474,0.10455208903484765,0.13395365809158913,0.04403121056764022,0.00042438397878152845,0.058823529411764705,0.004887771606445324
51275824e7e9,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",672,111,85,62,4,0.7657657657657657,4.891891891891892,167.25,27.75,25.25,0,0,0,9,0,0,9,0.2140390740570601,0.00890120476011245,"[0.007193054755528755, 0.004867580792178278, 0.001291171592461643]","[0.7657657657657657, 1.0, 1.0, 1.0, 1.0]","[0.10810810810810811, 0.44545454545454544, 0.8073394495412844, 0.9907407407407407, 1.0]",4.75,8,3.206459435626102,10,10.75,15,66.94909090909093,12.119393939393941,0.24486139283299527,0.1863646608068515,0.08623506874013973,0.02303921568627451,0.0933457290962362,0.09416272256028849,0.10057471264367815,0.04825222233067388,0.00040817704258061527,0.16666666666666666,0.029555340607961
4e3b7a118411,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",679,115,87,53,5,0.7565217391304347,4.808695652173913,135.0,23.0,21.8,0,0,0,8,0,0,8,0.21584710050563508,0.009934852340004657,"[0.0009871421438275019, 0.0012142706097978406, 0.007248692187197481, 0.010419599739186491]","[0.7565217391304347, 0.9912280701754386, 1.0, 1.0, 1.0]","[0.10434782608695652, 0.43859649122807015, 0.7433628318584071, 0.9375, 0.990990990990991]",3.0,4,3.377712562037505,11,9.6,15,67.87253435114506,10.301282442748093,0.25305457319187297,0.12351200795136721,0.11159651434250976,0.04832535885167464,0.088334142338719,0.10833044402838453,0.15121004091255807,0.051458475382431694,0.003207875854569331,0.058823529411764705,0.002011418342590332
