result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dependency_num_clauses,metric_max_dependency_num_clauses,metric_avg_dependency_path_length,metric_max_dependency_path_length,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dependency_num_clauses_weighted_by_sentence_length,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio
6bfc2e587ab2,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",735,128,92,56,5,4.671875,146.2,25.6,23.2,0.21094402020627803,0.007897069719102645,"[0.008644072094348948, 0.002712058298515535, 0.001506298961061442, 0.0029317100842793653]","[0.71875, 0.984251968503937, 1.0, 1.0, 1.0]","[0.0859375, 0.3228346456692913, 0.5634920634920635, 0.744, 0.8467741935483871]",1.8,3,3.3067315938252504,10,0.04704223324855169,0.004777961313245316,0.1,0,0,0,16,0,0,16,1.8,0.23377250768555116,0.10849099692577953,0.12853549992680427,0.04552861952861953,0.13330581174059436,0.1313078612209047,0.12942702386180646
9b9bac4d19b7,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",778,131,91,61,5,4.854961832061068,154.8,26.2,23.2,0.21186187996890377,0.014841338468408988,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.016779579875622203]","[0.6946564885496184, 0.9692307692307692, 1.0, 1.0, 1.0]","[0.0916030534351145, 0.3769230769230769, 0.6744186046511628, 0.859375, 0.9448818897637795]",2.8,5,3.4076644779931575,12,0.04727885127067566,0.002942241787993849,0.1,0,1,0,15,0,1,15,2.8,0.2561538461538462,0.13401709401709402,0.10011396011396011,0.022407407407407407,0.11891737891737891,0.09871794871794871,0.14502849002849003
4d1708e8a2d6,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",811,136,86,60,5,4.875,161.4,27.2,24.0,0.21102064962440964,0.009854619609077658,"[0.008436317557777295, 0.007031632539553495, 0.0033953658535949005, 0.0008459232672296257]","[0.6323529411764706, 0.9407407407407408, 0.9850746268656716, 0.9924812030075187, 1.0]","[0.08823529411764706, 0.37037037037037035, 0.6865671641791045, 0.8345864661654135, 0.9166666666666666]",3.2,6,3.1225645443532106,9,0.052072073022524513,0.004624702476982101,0.25,0,0,0,18,0,0,18,3.2,0.22781951101726697,0.1401272033249593,0.09503886482848614,0.04228524164008035,0.13101901371186084,0.1151344214457819,0.11811578790540922
f1998bcdc0b7,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",650,108,78,51,5,4.925925925925926,129.2,21.6,20.0,0.2147135342803656,0.011041842840999808,"[0.008644072094348948, 0.005220009660943131, 0.0009609846940963063, 0.00725861923261123]","[0.7222222222222222, 0.9813084112149533, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.42990654205607476, 0.7358490566037735, 0.8666666666666667, 0.9326923076923077]",2.6,4,3.179859558440518,10,0.04892932126919428,0.002761066834929826,0.1,0,0,0,14,0,0,14,2.6,0.26355555555555554,0.1388888888888889,0.08303703703703703,0.017407407407407406,0.12237037037037037,0.09155555555555556,0.1557037037037037
dc3837eaf679,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",778,131,92,61,5,4.885496183206107,154.8,26.2,24.0,0.2077117560665464,0.011565870965750638,"[0.008644072094348948, 0.0010465518994764722, 0.013063690551630147, 0.0003774273860457089]","[0.7022900763358778, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.0916030534351145, 0.33076923076923076, 0.6434108527131783, 0.859375, 0.9448818897637795]",2.8,6,3.4179844055914104,10,0.04254796107610067,0.011242489592708571,0.1,0,0,0,14,0,0,14,2.8,0.24004629629629629,0.11710185185185185,0.11778703703703704,0.050972222222222224,0.12885185185185186,0.10094444444444445,0.13625925925925925
8c1d1817c714,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",730,123,92,61,5,4.829268292682927,145.2,24.6,22.6,0.21126802697207758,0.007232758398193109,"[0.008644072094348948, 6.857736683113513e-05, 0.003483803586003281, 0.0022690637492028543]","[0.7479674796747967, 0.9754098360655737, 1.0, 1.0, 1.0]","[0.0975609756097561, 0.4098360655737705, 0.743801652892562, 0.8666666666666667, 0.9327731092436975]",2.8,5,3.345936541678755,10,0.04772357394297918,0.004129947781646215,0.1,0,0,0,13,0,0,13,2.8,0.2610655624568668,0.1427191166321601,0.09318748562226822,0.06647573038877387,0.10246560846560847,0.10504209799861973,0.12785691281343456
7ca79d32a6eb,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",796,132,94,61,5,4.916666666666667,158.4,26.4,24.2,0.21257603220600899,0.00845193248938901,"[0.008920832664247536, 0.0017666256908095423, 0.004497571305914244, 0.0017188353178066995]","[0.7121212121212122, 0.9847328244274809, 1.0, 1.0, 1.0]","[0.09090909090909091, 0.3893129770992366, 0.6923076923076923, 0.8527131782945736, 0.9453125]",3.0,5,3.5817576235164887,9,0.05494085947672526,0.001513937313783409,0.2,0,0,0,12,0,0,12,3.0,0.2026284348864994,0.1624432497013142,0.11466547192353643,0.04833333333333333,0.08916965352449223,0.1466726403823178,0.1106511350059737
d74caddb80be,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",783,126,87,64,5,5.111111111111111,155.8,25.2,23.0,0.21519068321065296,0.02076337997005498,"[0.011573827627933408, 0.01662613374717309, 0.012041134752479254, 0.001285663812524207]","[0.6904761904761905, 0.976, 0.9838709677419355, 0.991869918699187, 1.0]","[0.09523809523809523, 0.424, 0.7338709677419355, 0.9105691056910569, 0.9672131147540983]",3.2,5,3.156109190489666,8,0.07352744539578755,0.0037153646955045416,0.3333333333333333,0,0,0,8,0,0,8,3.2,0.2511935286935287,0.15810388685388685,0.05453093203093203,0.0488507326007326,0.06712352462352462,0.13069647944647944,0.12771316646316647
9a71cdf585dc,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",603,101,80,49,5,4.811881188118812,119.8,20.2,19.4,0.21270566636405022,0.017836257664844257,"[0.014998185634613026, 0.010246430502997506, 0.009605114989810537, 0.0008227842022674459]","[0.7920792079207921, 0.99, 1.0, 1.0, 1.0]","[0.1188118811881188, 0.46, 0.8484848484848485, 0.9285714285714286, 0.9690721649484536]",3.0,5,2.789466452631006,6,0.07246913760900497,0.0012546689977009362,0.1,1,0,0,11,0,1,11,3.0,0.2463408521303258,0.15929824561403508,0.06857142857142857,0.06010025062656642,0.1181453634085213,0.0981453634085213,0.0980952380952381
33f700e257a3,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",794,135,92,59,5,4.8,158.0,27.0,23.6,0.21226352916552546,0.027010577694330268,"[0.004752541323760878, 0.023032930280481062, 0.0131476124400621, 0.013088071344356494]","[0.6814814814814815, 0.9552238805970149, 0.9924812030075187, 1.0, 1.0]","[0.08888888888888889, 0.40298507462686567, 0.7142857142857143, 0.8787878787878788, 0.9770992366412213]",3.4,6,3.4178063973063972,12,0.05724782248338064,0.002138943394750459,0.25,0,0,0,15,0,0,15,3.4,0.23953953953953955,0.13180609180609182,0.07726583726583727,0.03693121693121693,0.11496353496353497,0.11696553696553696,0.1502988702988703
9034cba42c79,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",780,137,93,66,5,4.598540145985401,155.2,27.4,24.2,0.21485085362321013,0.00661825826971521,"[0.0044860920408270055, 0.003368247472322894, 4.141976981808515e-05, 0.005340757256462436]","[0.6788321167883211, 0.9852941176470589, 1.0, 1.0, 1.0]","[0.08759124087591241, 0.3602941176470588, 0.6962962962962963, 0.9029850746268657, 0.9924812030075187]",3.8,6,3.3457745167917485,11,0.07514243572950363,0.003035705520618881,0.3333333333333333,0,0,0,14,0,0,14,3.8,0.2490074441687345,0.16028004253810707,0.05905707196029777,0.02967032967032967,0.10342077277561149,0.11591634172279333,0.13075150655795817
0e243e802c87,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",742,124,87,59,5,4.895161290322581,147.6,24.8,22.4,0.21122472269503015,0.016970380293514484,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.021037663525833195]","[0.7016129032258065, 0.967479674796748, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3983739837398374, 0.7131147540983607, 0.8760330578512396, 0.95]",2.6,4,3.317171632206194,10,0.04804793496926626,0.004216556335741084,0.1,0,0,0,15,0,0,15,2.6,0.25463869463869465,0.13432012432012433,0.10223517223517223,0.023468013468013468,0.1170991970991971,0.09902097902097902,0.14033152033152033
d2ff03079092,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",720,114,80,53,5,5.245614035087719,143.2,22.8,20.8,0.21299889091137358,0.01785121342889448,"[0.020990577008989125, 0.011417148867224003, 0.0011532376537392863, 0.002141463327836546]","[0.7017543859649122, 0.9646017699115044, 0.9821428571428571, 0.990990990990991, 1.0]","[0.10526315789473684, 0.4247787610619469, 0.7589285714285714, 0.918918918918919, 0.9727272727272728]",3.0,4,3.401652825071798,10,0.07777076711257298,0.0006682199030542124,0.3333333333333333,0,0,0,11,0,0,11,3.0,0.23703279938977878,0.1727470851040645,0.062803748501689,0.05483273400893538,0.09969488939740656,0.10007082924703062,0.11242780865206495
99caaf22ae9c,"['claude-3-5-sonnet-20240620', 'stamp-letter-send']","['model', 'id']",794,133,91,61,5,4.857142857142857,158.0,26.6,24.0,0.2133850749073133,0.00869875094683907,"[0.008920832664247536, 0.0017666256908095423, 0.004497571305914244, 0.002212472232706819]","[0.6842105263157895, 0.9696969696969697, 1.0, 1.0, 1.0]","[0.09022556390977443, 0.3787878787878788, 0.7022900763358778, 0.8769230769230769, 0.9767441860465116]",2.8,5,3.55684514885277,9,0.05205740282932917,0.00010414808882519555,0.2,0,0,0,14,0,0,14,2.8,0.20929510155316608,0.15277658303464756,0.09766547192353645,0.05533333333333333,0.1048363201911589,0.1456726403823178,0.12631780167264037
f3e01c6f125b,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",655,107,83,60,4,4.953271028037383,163.0,26.75,24.5,0.21556846630775323,0.011862251737311794,"[0.0058016280333201, 0.006259007514386933, 0.005732742058260659]","[0.7757009345794392, 1.0, 1.0, 1.0, 1.0]","[0.11214953271028037, 0.44339622641509435, 0.7904761904761904, 0.9807692307692307, 1.0]",4.75,8,3.203880070546737,10,0.04525431493918101,0.0026232733515783035,0.14285714285714285,0,0,0,9,0,0,9,4.75,0.25383575180735424,0.1904981709748444,0.09264532515039614,0.024321266968325792,0.09719188294239003,0.08839349179105771,0.08775419982316535
4e3b7a118411,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",679,115,87,53,5,4.808695652173913,135.0,23.0,21.8,0.21584710050563508,0.009934852340004657,"[0.0009871421438275019, 0.0012142706097978406, 0.007248692187197481, 0.010419599739186491]","[0.7565217391304347, 0.9912280701754386, 1.0, 1.0, 1.0]","[0.10434782608695652, 0.43859649122807015, 0.7433628318584071, 0.9375, 0.990990990990991]",3.0,4,3.377712562037505,11,0.051280962924162544,0.003180541747342003,0.058823529411764705,0,0,0,8,0,0,8,3.0,0.25305457319187297,0.12351200795136721,0.11159651434250976,0.04832535885167464,0.088334142338719,0.10833044402838453,0.15121004091255807
51275824e7e9,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",672,111,85,62,4,4.891891891891892,167.25,27.75,25.25,0.2140390740570601,0.00890120476011245,"[0.007193054755528755, 0.004867580792178278, 0.001291171592461643]","[0.7657657657657657, 1.0, 1.0, 1.0, 1.0]","[0.10810810810810811, 0.44545454545454544, 0.8073394495412844, 0.9907407407407407, 1.0]",4.75,8,3.206459435626102,10,0.04668992509444555,0.00043551114980794337,0.14285714285714285,0,0,0,9,0,0,9,4.75,0.24486139283299527,0.1863646608068515,0.08623506874013973,0.02303921568627451,0.0933457290962362,0.09416272256028849,0.10057471264367815
3ee568565dac,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",676,119,82,60,5,4.53781512605042,134.4,23.8,21.8,0.21456626165384626,0.00705189582232113,"[0.010633661891474855, 0.002193209492203557, 9.62919586307287e-05, 0.0011806283023331199]","[0.6890756302521008, 0.9915254237288136, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.3644067796610169, 0.6837606837606838, 0.9051724137931034, 0.9652173913043478]",3.4,5,3.1923868804171516,11,0.05056196451187134,0.0006188640437643778,0.14285714285714285,0,0,0,9,0,0,9,3.4,0.2553902873124841,0.1618203873209594,0.07503919823713874,0.008695652173913044,0.08553532078989745,0.11416857360793287,0.14760255106364945
d0ea24de0647,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",685,111,86,61,5,5.027027027027027,136.2,22.2,20.6,0.21247392821181668,0.012450267662813042,"[0.007193054755528755, 0.010513279071220988, 0.001170989794608862, 0.006023211704267478]","[0.7747747747747747, 1.0, 1.0, 1.0, 1.0]","[0.10810810810810811, 0.45454545454545453, 0.8348623853211009, 0.9537037037037037, 0.9719626168224299]",3.4,5,3.0406213704994194,8,0.0464817409714063,0.003565802840294785,0.058823529411764705,0,0,0,8,0,0,8,3.4,0.23703148425787104,0.19741795768782275,0.07501249375312344,0.019806763285024155,0.07141429285357322,0.10861236048642345,0.09930034982508745
ffd790356aae,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",671,110,86,60,5,4.954545454545454,133.4,22.0,20.6,0.212493523197659,0.011786190988300554,"[0.007193054755528755, 0.010513279071220988, 0.00238300592471391, 0.003483042225137456]","[0.7818181818181819, 1.0, 1.0, 1.0, 1.0]","[0.10909090909090909, 0.46788990825688076, 0.8333333333333334, 0.9345794392523364, 0.9622641509433962]",3.4,5,3.0127873624022534,8,0.045975210765997566,0.0035266128686101683,0.058823529411764705,0,0,0,8,0,0,8,3.4,0.23066502463054187,0.19891899288451012,0.07475369458128078,0.028968253968253966,0.07307060755336617,0.11037219485495348,0.09236453201970443
6fadbb1a4fc6,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",737,120,88,63,5,5.016666666666667,146.6,24.0,22.8,0.21445535456774117,0.009979579060068924,"[0.00794519041523789, 0.0015470221187129096, 0.005625394696281066, 0.004841550889905982]","[0.7333333333333333, 0.9915966386554622, 1.0, 1.0, 1.0]","[0.1, 0.4117647058823529, 0.7711864406779662, 0.9401709401709402, 0.9827586206896551]",3.2,4,3.476756327438314,10,0.0440841739376386,0.00039704987155420035,0.058823529411764705,0,1,0,10,0,1,10,3.2,0.2183451924831235,0.17862616310892174,0.06509760992519613,0.021957671957671957,0.10164203612479474,0.10455208903484765,0.13395365809158913
8640f6f7f96a,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",751,123,88,64,5,4.959349593495935,149.4,24.6,23.0,0.21533680488429371,0.009704876145520985,"[0.008169748746987532, 0.0024397906028863214, 0.0003564454319871513, 0.008443767509180966]","[0.7154471544715447, 1.0, 1.0, 1.0, 1.0]","[0.0975609756097561, 0.4344262295081967, 0.7933884297520661, 0.9416666666666667, 0.9747899159663865]",3.4,4,3.0874175006599947,9,0.05379252632459005,0.0021599505046592804,0.14285714285714285,0,0,0,12,0,0,12,3.4,0.24398268398268397,0.18441558441558442,0.06361471861471861,0.014523809523809524,0.1017965367965368,0.07770562770562771,0.13675324675324674
060dbd56c6c8,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",716,113,85,59,5,5.176991150442478,142.4,22.6,21.8,0.21518573988814718,0.012813632905264896,"[0.00794519041523789, 0.004527044605899144, 0.007071755089602616, 0.006083275699790142]","[0.7522123893805309, 0.9910714285714286, 1.0, 1.0, 1.0]","[0.10619469026548672, 0.4107142857142857, 0.7387387387387387, 0.9272727272727272, 0.9724770642201835]",3.8,6,3.3695068699416524,10,0.05139252791802088,0.001857820512366215,0.058823529411764705,0,1,0,8,0,1,8,3.8,0.24804597701149425,0.19846743295019156,0.06022988505747126,0.017777777777777778,0.09624521072796935,0.08091954022988505,0.12114942528735632
815cea12a1ae,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",738,120,88,63,5,5.016666666666667,146.8,24.0,22.8,0.21445535456774117,0.009979579060068924,"[0.00794519041523789, 0.0015470221187129096, 0.005625394696281066, 0.004841550889905982]","[0.7333333333333333, 0.9915966386554622, 1.0, 1.0, 1.0]","[0.1, 0.4117647058823529, 0.7711864406779662, 0.9401709401709402, 0.9827586206896551]",3.2,4,3.3165446872266737,10,0.043797398606936135,0.00039704987155420035,0.058823529411764705,0,1,0,10,0,1,10,3.2,0.2183451924831235,0.17862616310892174,0.06509760992519613,0.021957671957671957,0.10164203612479474,0.10455208903484765,0.13395365809158913
e3243d49c2ea,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",645,106,78,49,4,5.009433962264151,160.5,26.5,24.25,0.20998783374116534,0.006209978448364109,"[0.0069458697523389346, 0.0017667844480739325, 0.0006023134721332979]","[0.7358490566037735, 0.9809523809523809, 1.0, 1.0, 1.0]","[0.11320754716981132, 0.45714285714285713, 0.8076923076923077, 0.941747572815534, 0.9803921568627451]",4.75,7,3.383874458874459,13,0.0933248574535052,0.008537991781597476,1.0,0,0,0,2,4,0,6,4.75,0.23040771864301274,0.12026143790849673,0.10094926859632741,0.02566137566137566,0.0955026455026455,0.102583255524432,0.11353874883286648
f9e52320ffeb,"['claude-3-5-sonnet-20240620', 'gloom-payment-exist']","['model', 'id']",792,131,95,70,5,4.916030534351145,157.6,26.2,23.6,0.21479918665520648,0.014374106399744083,"[0.010037515944207626, 0.007740514354713179, 0.01094512669118372, 2.5055809383639494e-05]","[0.7251908396946565, 0.9923076923076923, 1.0, 1.0, 1.0]","[0.0916030534351145, 0.3384615384615385, 0.689922480620155, 0.9140625, 0.9606299212598425]",4.0,6,2.9277007693029367,9,0.054965985318024956,0.0010847140464848026,0.058823529411764705,0,0,0,13,0,0,13,4.0,0.2482251082251082,0.1823953823953824,0.08115440115440115,0.01818181818181818,0.09945165945165944,0.09405483405483406,0.14545454545454545
