result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_interestingness
31a555045aba,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",499,95,58,42,4,0.6105263157894737,4.08421052631579,124.0,23.75,19.75,0,0,0,6,0,0,6,0.2134553619793483,0.010197951025141889,"[0.0068273061251902245, 0.0032601569925909124, 0.005209463419931698]","[0.6105263157894737, 0.9361702127659575, 1.0, 1.0, 1.0]","[0.09473684210526316, 0.2872340425531915, 0.5591397849462365, 0.782608695652174, 0.9230769230769231]",1.75,3,3.4761991664165577,10,8.75,10,88.52750000000003,7.867500000000003,0.32295336242704664,0.08433671591566327,0.08079420579420579,0.02452153110047847,0.06583876649666123,0.2110981124139019,0.17875545507124455,0.09079232423201851,0.001450123907137335,0.14285714285714285,0.010440687338511168
527f68d73de6,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",360,66,49,32,4,0.7424242424242424,4.303030303030303,89.25,16.5,14.25,0,0,0,6,0,0,6,0.20979475302080955,0.013636024792989088,"[0.003662959734598792, 0.0032250228600624042, 0.013566054594822435]","[0.7424242424242424, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.15151515151515152, 0.4461538461538462, 0.71875, 0.8888888888888888, 0.967741935483871]",1.75,4,2.7772506852203245,7,7.75,12,91.59634615384618,5.327820512820512,0.21393762183235865,0.14483430799220273,0.10058479532163742,0.022417153996101363,0.17816764132553606,0.14502923976608187,0.09132553606237817,0.11919224521388179,0.008771341824214851,0.25,0.02863196929295858
f32a17b12877,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",338,60,46,28,3,0.7666666666666667,4.483333333333333,112.0,20.0,18.0,0,0,0,8,0,0,8,0.21522415188885238,0.0009863984533202697,"[0.000732687257585074, 0.0002537111957351956]","[0.7666666666666667, 1.0, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5423728813559322, 0.8448275862068966, 0.9473684210526315, 0.9821428571428571]",3.3333333333333335,7,2.825176706532639,7,8.666666666666666,11,87.67452380952382,6.8271428571428565,0.22198480531813866,0.146343779677113,0.10161443494776828,0.07132003798670465,0.14169040835707503,0.12597340930674264,0.07934472934472935,0.08262398968572202,0.002087455911870817,0.25,0.01875248352686565
0602cb30fecc,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",314,60,42,28,3,0.7,4.083333333333333,104.0,20.0,17.0,0,0,0,8,0,0,8,0.21079032194046746,0.003134372920701012,"[0.0012255222508401609, 0.001908850669860851]","[0.7, 0.9661016949152542, 1.0, 1.0, 1.0]","[0.15, 0.3559322033898305, 0.6551724137931034, 0.8070175438596491, 0.9464285714285714]",2.0,4,3.0371254761498667,8,9.0,11,96.13452380952383,5.647142857142857,0.25555555555555554,0.11777777777777777,0.07666666666666666,0.0,0.13666666666666666,0.20333333333333334,0.14777777777777779,0.07563481901002966,0.006780203984899036,0.3333333333333333,0.020938094456990575
9e0b837263d1,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",388,73,47,35,3,0.6438356164383562,4.164383561643835,128.66666666666666,24.333333333333332,19.0,0,0,0,5,0,0,5,0.21013066979015574,0.0088212268895482,"[0.006895871822563432, 0.0019253550669847685]","[0.6438356164383562, 0.9305555555555556, 1.0, 1.0, 1.0]","[0.1095890410958904, 0.3055555555555556, 0.5492957746478874, 0.7714285714285715, 0.927536231884058]",1.0,1,3.4522419315102244,9,9.333333333333334,11,81.33368217054264,9.036511627906979,0.30831265508684863,0.10023779983457402,0.06317204301075269,0.01075268817204301,0.11765922249793218,0.2194995864350703,0.146712158808933,0.08470506512600443,0.008099508285522472,0.14285714285714285,0.006394175688425707
a27f3bc1e396,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",403,74,55,35,5,0.7432432432432432,4.216216216216216,80.0,14.8,12.8,0,1,0,10,0,1,10,0.21223061305134236,0.012918948204744443,"[0.011999122443653282, 0.001931446790695207, 0.0009068846702575684, 0.01100044250488283]","[0.7432432432432432, 0.9726027397260274, 1.0, 1.0, 1.0]","[0.14864864864864866, 0.4931506849315068, 0.7638888888888888, 0.9154929577464789, 0.9714285714285714]",1.4,3,2.6182454827105817,7,6.2,9,105.62157894736843,3.247368421052631,0.23239538239538238,0.1516017316017316,0.0655988455988456,0.05873015873015873,0.18489177489177488,0.11922077922077923,0.13937950937950938,0.10238618436067001,0.0038996217631492303,0.25,0.022235020001729333
e49d07a2b52b,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",351,66,45,31,3,0.6818181818181818,4.181818181818182,116.33333333333333,22.0,18.0,0,0,0,5,0,0,5,0.21313765100253526,0.005845930192192372,"[0.0049158161035691705, 0.0009301140886232018]","[0.6818181818181818, 0.9384615384615385, 1.0, 1.0, 1.0]","[0.15151515151515152, 0.4, 0.609375, 0.7619047619047619, 0.8548387096774194]",2.3333333333333335,3,3.434770889487871,11,9.333333333333334,10,90.68982683982685,6.98623376623377,0.3057644110275689,0.11215538847117794,0.05263157894736842,0.02944862155388471,0.07644110275689223,0.2236842105263158,0.14724310776942356,0.0739924959514452,0.002085545860763427,0.16666666666666666,0.06386810938517251
33e62d965886,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",372,69,52,34,3,0.7536231884057971,4.231884057971015,123.33333333333333,23.0,20.666666666666668,0,0,0,7,0,0,7,0.21347522023739873,0.028437032324053868,"[0.013444958152351805, 0.014992074171702063]","[0.7536231884057971, 1.0, 1.0, 1.0, 1.0]","[0.13043478260869565, 0.39705882352941174, 0.746268656716418, 0.9393939393939394, 1.0]",1.6666666666666667,2,3.149910394265233,8,8.666666666666666,10,83.1428861788618,8.452926829268293,0.2659313725490196,0.14754901960784314,0.09669117647058824,0.03627450980392157,0.13259803921568628,0.19215686274509805,0.09877450980392156,0.08597308138142461,0.0014104073910364834,0.16666666666666666,0.0008405407269795884
a46db658751a,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",499,91,61,41,4,0.6703296703296703,4.329670329670329,124.0,22.75,18.75,0,0,0,5,0,0,5,0.21323268704298065,0.00959088482778947,"[0.0024533627912251554, 0.003688255054319023, 0.008244709396140026]","[0.6703296703296703, 0.9666666666666667, 1.0, 1.0, 1.0]","[0.10989010989010989, 0.3111111111111111, 0.550561797752809, 0.7727272727272727, 0.9080459770114943]",1.25,3,2.966812109459168,8,9.75,12,86.21333333333335,7.941851851851855,0.3223874904652937,0.08367658276125095,0.0887490465293669,0.013157894736842105,0.05614035087719298,0.228813882532418,0.15926773455377574,0.08537028665127962,0.0018954737798726473,0.16666666666666666,0.056576712926228845
86cf30cee305,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",369,70,53,34,4,0.7571428571428571,4.1,91.5,17.5,14.75,0,0,0,5,0,0,5,0.21212260757113097,0.03565667094235837,"[0.005002090564140915, 0.01848683754603067, 0.02999607830336598]","[0.7571428571428571, 0.9855072463768116, 1.0, 1.0, 1.0]","[0.14285714285714285, 0.43478260869565216, 0.6911764705882353, 0.8656716417910447, 0.9696969696969697]",1.5,3,3.0537163141118517,8,8.0,10,96.89142857142858,4.961904761904762,0.22987483530961791,0.18689064558629775,0.061133069828722006,0.010869565217391304,0.10253623188405797,0.19703557312252964,0.12226613965744401,0.08018898963928223,0.004115632723572016,0.3333333333333333,0.06386810938517251
3e6dfd718b2b,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",489,95,60,38,5,0.631578947368421,4.0,97.0,19.0,15.8,0,0,0,12,0,0,12,0.20903418964546064,0.017731328423206627,"[0.01602389196773152, 0.003651780741555366, 0.013463401605212477, 0.0023235825319138925]","[0.631578947368421, 0.9680851063829787, 1.0, 1.0, 1.0]","[0.11578947368421053, 0.3404255319148936, 0.5913978494623656, 0.7934782608695652, 0.945054945054945]",2.2,4,2.8972438672438674,8,8.4,11,95.7222142857143,5.472785714285717,0.2494826810616284,0.12220722747038536,0.06398635477582845,0.007407407407407407,0.11998425551057129,0.20435597540860698,0.11918578497525865,0.07928645610809326,0.010292468574912672,0.14285714285714285,0.06386810938517251
95188e2e2e00,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",600,106,73,52,4,0.6886792452830188,4.547169811320755,150.0,26.5,23.75,0,0,0,9,0,0,9,0.21198122151656748,0.00785993216820835,"[0.004998819600968124, 0.00015654203655957044, 0.006634536614784831]","[0.6886792452830188, 1.0, 1.0, 1.0, 1.0]","[0.10377358490566038, 0.3523809523809524, 0.6442307692307693, 0.8349514563106796, 0.9117647058823529]",3.25,5,3.220526873236233,11,9.25,10,76.71520491803278,10.136147540983607,0.2722355769230769,0.1252003205128205,0.10516826923076923,0.04006410256410256,0.09475160256410256,0.15825320512820512,0.12700320512820512,0.08144648697065271,0.004398404832698988,0.16666666666666666,0.0008405407269795884
f44d7666d25c,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",331,52,41,25,3,0.7884615384615384,5.1923076923076925,109.66666666666667,17.333333333333332,15.666666666666666,0,0,0,6,1,0,7,0.20950399617354076,0.010660802939581465,"[0.0061194992727703346, 0.004541303666811131]","[0.7884615384615384, 0.9411764705882353, 0.98, 1.0, 1.0]","[0.19230769230769232, 0.5490196078431373, 0.84, 0.9591836734693877, 1.0]",2.3333333333333335,4,2.662971926993815,6,8.0,10,86.14857142857144,6.460317460317459,0.22413570691434467,0.17518059855521156,0.11803405572755418,0.04044117647058824,0.15557275541795665,0.11680856553147574,0.054695562435500514,0.10332242820573889,0.009352855518752423,0.25,0.02968238194783529
6eb8755ec3e1,"['gemini-1.5-flash', 'stamp-letter-send']","['model', 'id']",364,67,50,33,4,0.746268656716418,4.313432835820896,90.25,16.75,14.25,0,0,0,7,0,0,7,0.21317717545863354,0.14221593415066278,"[0.0008288211636729159, 1.8558331898288483e-05, 0.21247652173042297]","[0.746268656716418, 0.9848484848484849, 1.0, 1.0, 1.0]","[0.11940298507462686, 0.3484848484848485, 0.5538461538461539, 0.75, 0.8888888888888888]",1.0,2,2.898188372660204,8,7.75,11,92.80793831168833,5.096720779220778,0.21287593984962405,0.18456296992481203,0.04664003759398496,0.125,0.1336936090225564,0.16623590225563908,0.10643796992481203,0.0829381165297135,0.0020064969485668604,0.14285714285714285,0.06386810938517251
5bf459a9dda2,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",325,58,44,28,3,0.7586206896551724,4.431034482758621,107.66666666666667,19.333333333333332,17.333333333333332,0,0,0,5,0,0,5,0.21173035515048516,0.011183134052488553,"[0.0022903790076573838, 0.008892755044831169]","[0.7586206896551724, 0.9649122807017544, 1.0, 1.0, 1.0]","[0.15517241379310345, 0.49122807017543857, 0.7678571428571429, 0.8909090909090909, 0.9629629629629629]",1.6666666666666667,3,3.131205673758865,9,8.0,10,85.40304347826088,7.061159420289858,0.26296296296296295,0.1537037037037037,0.06666666666666667,0.05,0.10185185185185185,0.19074074074074074,0.14074074074074075,0.10803334091020667,0.0051871502885853515,0.2,0.019620656967163086
b6b7aad1c22b,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",310,59,44,22,3,0.7457627118644068,4.135593220338983,102.66666666666667,19.666666666666668,17.666666666666668,0,0,0,5,0,0,5,0.21584631122035897,0.019526656468709325,"[0.0075733653136662304, 0.011953291155043094]","[0.7457627118644068, 0.9827586206896551, 1.0, 1.0, 1.0]","[0.1864406779661017, 0.5689655172413793, 0.8070175438596491, 0.9285714285714286, 0.9636363636363636]",1.3333333333333333,4,3.25,9,8.0,11,87.85521739130436,6.71913043478261,0.23581421958703908,0.11348624330368752,0.10745306079991679,0.022988505747126436,0.09122588027253342,0.2013314609663494,0.13912726894471317,0.10190682048382967,0.0030447618511622587,0.2,0.022549164295196544
20c9e06234b2,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",505,96,68,45,4,0.7083333333333334,4.125,126.0,24.0,20.25,0,0,0,8,0,0,8,0.21135797030998,0.008842128294485588,"[0.003428403914920858, 0.0028651379403613897, 0.0069696505864461356]","[0.7083333333333334, 0.9894736842105263, 1.0, 1.0, 1.0]","[0.11458333333333333, 0.37894736842105264, 0.6170212765957447, 0.7311827956989247, 0.8152173913043478]",3.0,5,3.1180124223602483,8,11.0,19,88.32054203539822,7.9584734513274356,0.24583333333333332,0.12777777777777777,0.1236111111111111,0.0,0.07268518518518519,0.17337962962962963,0.1525462962962963,0.09456654994384102,0.005931919969595689,0.08333333333333333,0.00970919264687431
6fca5c44df1e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",384,68,51,34,4,0.75,4.514705882352941,95.25,17.0,15.25,0,0,0,6,0,0,6,0.21259542486884378,0.005022340264671299,"[0.0009242174300280459, 0.0018187974180494115, 0.004790495548929491]","[0.75, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.5223880597014925, 0.7727272727272727, 0.9384615384615385, 1.0]",1.75,3,3.296851404409544,10,8.5,11,82.90000000000002,6.665000000000003,0.2809873949579832,0.08697478991596638,0.1383403361344538,0.05661764705882353,0.11554621848739495,0.12888655462184873,0.10882352941176471,0.09981689764105756,0.003457010851868114,0.08333333333333333,0.002538363138834654
665e1a7bb9ba,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",615,110,76,53,5,0.6909090909090909,4.472727272727273,123.0,22.0,20.0,0,0,0,11,0,0,11,0.2093910373347245,0.010284158138055652,"[0.0015985226529276197, 0.0022257295382884235, 0.0014524751540386238, 0.015291588930856637]","[0.6909090909090909, 0.9724770642201835, 1.0, 1.0, 1.0]","[0.11818181818181818, 0.4036697247706422, 0.7129629629629629, 0.8785046728971962, 0.9528301886792453]",3.4,5,3.2549688947628392,10,10.2,13,86.3369375,7.576812500000003,0.23555457319187295,0.19500641425698634,0.05898221343873518,0.00909090909090909,0.10957631232230775,0.14530095000346716,0.11235039178975105,0.10085788239603458,0.009865785920106673,0.08333333333333333,0.020030903816223133
e6ff6bb3a664,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",320,56,45,31,3,0.8035714285714286,4.571428571428571,106.66666666666667,18.666666666666668,17.333333333333332,0,0,0,3,0,0,3,0.2112327178319295,0.0031198777333654726,"[0.0008657389216952804, 0.002254138811670192]","[0.8035714285714286, 1.0, 1.0, 1.0, 1.0]","[0.16071428571428573, 0.45454545454545453, 0.7407407407407407, 0.9245283018867925, 1.0]",1.0,1,3.1666666666666665,8,7.666666666666667,9,85.67711442786072,6.85731343283582,0.30894586894586895,0.10165242165242165,0.14683760683760683,0.04518518518518518,0.057492877492877494,0.14786324786324787,0.13452991452991453,0.12925114838973337,0.00618242492569665,1.0,0.01707967519760134
0e3b04076ef1,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",480,86,63,39,4,0.7325581395348837,4.453488372093023,119.25,21.5,19.5,0,0,0,3,0,0,3,0.21443252862706358,0.028928068350461206,"[0.009314262866973871, 0.019377641846435256, 0.014700197812282684]","[0.7325581395348837, 0.9882352941176471, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.4470588235294118, 0.7738095238095238, 0.9397590361445783, 1.0]",2.75,4,3.0594759867406722,8,10.75,15,80.10219387755103,8.173163265306123,0.3074197722567288,0.13044254658385093,0.07700051759834368,0.039596273291925464,0.041702898550724635,0.18214544513457556,0.12957298136645962,0.14060813706854117,0.000217196664571484,0.5,0.029855219523111987
8306d03f6036,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",417,67,54,38,3,0.8059701492537313,5.104477611940299,138.66666666666666,22.333333333333332,20.666666666666668,0,0,0,3,0,0,3,0.21495095747463394,0.005155965099986781,"[0.0008924904469314043, 0.004263474653055377]","[0.8059701492537313, 1.0, 1.0, 1.0, 1.0]","[0.1791044776119403, 0.45454545454545453, 0.7384615384615385, 0.84375, 0.9047619047619048]",2.6666666666666665,4,2.894000322997416,7,8.666666666666666,11,69.8142307692308,9.98076923076923,0.26992143658810325,0.1812570145903479,0.07351290684624018,0.04264870931537598,0.03984287317620651,0.1717171717171717,0.12570145903479235,0.12495585887328438,0.001254054359712209,0.5,0.007622019449869788
b58863463d7e,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",376,71,53,35,3,0.7464788732394366,4.169014084507042,124.66666666666667,23.666666666666668,20.333333333333332,0,0,0,6,0,0,6,0.21423945446976092,0.010275795067014287,"[0.00805354467546096, 0.0022222503915533265]","[0.7464788732394366, 0.9571428571428572, 1.0, 1.0, 1.0]","[0.1267605633802817, 0.4142857142857143, 0.6956521739130435, 0.8970588235294118, 0.9701492537313433]",2.3333333333333335,3,3.2638157894736843,10,11.0,13,84.17459349593496,8.309024390243906,0.2558641975308642,0.14135802469135803,0.09382716049382715,0.013888888888888888,0.09814814814814815,0.19783950617283952,0.1743827160493827,0.09785711506138677,0.00016895165003383283,0.2,0.002886319160461448
201f794332e3,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",454,82,58,36,4,0.7073170731707317,4.439024390243903,113.5,20.5,18.0,0,0,0,8,0,0,8,0.21503060611467514,0.013440208076994049,"[0.00648954851286751, 0.006103947616758781, 0.007566815985864783]","[0.7073170731707317, 0.9876543209876543, 1.0, 1.0, 1.0]","[0.15853658536585366, 0.4444444444444444, 0.725, 0.9240506329113924, 0.9743589743589743]",2.5,5,3.5186688311688314,11,8.5,14,83.88032894736844,7.4598684210526365,0.2634744623655914,0.1309475806451613,0.06145833333333334,0.008064516129032258,0.1114247311827957,0.1778225806451613,0.1051747311827957,0.11069738864898682,0.0014133516397946133,0.3333333333333333,0.014869829018910763
9713ce17a7f1,"['gemini-1.5-flash', 'gloom-payment-exist']","['model', 'id']",375,66,53,33,3,0.803030303030303,4.484848484848484,124.33333333333333,22.0,20.0,0,0,0,4,0,0,4,0.21258517930453474,0.002979372968577365,"[0.0022307162875538356, 0.0007486566810235296]","[0.803030303030303, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5384615384615384, 0.796875, 0.8888888888888888, 0.9516129032258065]",4.333333333333333,5,3.3820706251351935,9,9.0,10,87.76583333333336,7.642500000000002,0.22956937799043062,0.16838915470494417,0.12532695374800637,0.02666666666666667,0.07269537480063795,0.13808612440191387,0.13569377990430623,0.09995126205941905,0.003477501980486186,0.08333333333333333,0.011049250761667906
