result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dependency_num_clauses,metric_max_dependency_num_clauses,metric_avg_dependency_path_length,metric_max_dependency_path_length,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dependency_num_clauses_weighted_by_sentence_length,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio
R_8FjH6e5PsshRtjr_Q2,"['human', 'stamp-letter-send']","['model', 'id']",246,53,41,17,5,3.490566037735849,48.4,10.6,10.6,0.2010745191398789,0.0363541841506958,"[0.021089722712834658, 0.002337471644083683, 0.00812226335207622, 0.04115891059239704]","[0.7735849056603774, 0.9807692307692307, 1.0, 1.0, 1.0]","[0.18867924528301888, 0.5192307692307693, 0.8431372549019608, 0.96, 0.9795918367346939]",1.4,3,2.173419540229885,6,0.1893891543149948,0.01857771800495117,1.0,6,0,1,4,0,6,4,1.4,0.19904761904761906,0.18476190476190477,0.04523809523809524,0.014285714285714285,0.19904761904761906,0.1295238095238095,0.10047619047619047
R_27PrrUR0LzzSU4k_Q2,"['human', 'stamp-letter-send']","['model', 'id']",301,55,39,21,4,4.363636363636363,74.25,13.75,13.0,0.20253766519682748,0.010697391487303254,"[0.002056213219960551, 0.006902815046764543, 0.0070870589642297865]","[0.7090909090909091, 0.9629629629629629, 1.0, 1.0, 1.0]","[0.16363636363636364, 0.5370370370370371, 0.8490566037735849, 0.9615384615384616, 1.0]",2.25,4,2.8963601532567047,7,0.15997231006622314,0.015651425891054005,0.5,0,0,0,2,3,0,5,2.25,0.2509018759018759,0.1130050505050505,0.0762987012987013,0.036616161616161616,0.11679292929292928,0.15665584415584416,0.13275613275613274
R_2BoHBhJy5N6y8ZX_Q2,"['human', 'stamp-letter-send']","['model', 'id']",138,31,27,11,4,3.3870967741935485,33.75,7.75,7.5,0.20218981287696144,0.2739344702826606,"[0.20545085271199545, 0.0013760089874267634, 0.2040748437245687]","[0.8709677419354839, 1.0, 1.0, 1.0, 1.0]","[0.2903225806451613, 0.7666666666666667, 0.9310344827586207, 0.9642857142857143, 1.0]",0.25,1,1.9133597883597884,5,0.1865248183409373,0.01634713053078607,1.0,4,0,0,1,0,4,1,0.25,0.15,0.08809523809523809,0.15833333333333333,0.052380952380952375,0.1880952380952381,0.09999999999999999,0.09166666666666667
R_2Ep8Ymfq8uSEw90_Q2,"['human', 'stamp-letter-send']","['model', 'id']",326,61,45,23,4,4.245901639344262,80.75,15.25,14.5,0.204250668348531,0.011850127547678316,"[0.006788843328302568, 0.006413253290312643, 0.004573094702902264]","[0.7377049180327869, 0.9166666666666666, 0.9491525423728814, 0.9827586206896551, 1.0]","[0.18032786885245902, 0.55, 0.7627118644067796, 0.8448275862068966, 0.8771929824561403]",1.5,3,2.440341187270502,6,0.19043861081202826,0.012225419587646946,1.0,4,0,0,0,4,4,4,1.5,0.24517973856209152,0.1468954248366013,0.05498366013071895,0.04027777777777777,0.1468954248366013,0.09665032679738561,0.07303921568627451
R_21jCVrcLzykPU4h_Q2,"['human', 'stamp-letter-send']","['model', 'id']",218,48,33,18,5,3.4791666666666665,43.4,9.6,9.2,0.19461777358273274,0.1929579320408049,"[0.00546991683187939, 0.18405861655871072, 0.18809498349825543, 0.008292347192764254]","[0.6875, 0.9787234042553191, 1.0, 1.0, 1.0]","[0.20833333333333334, 0.6382978723404256, 0.9130434782608695, 0.9777777777777777, 1.0]",1.8,4,1.9699822134387353,4,0.18049302448829016,0.03149120911924347,1.0,6,1,0,3,0,7,3,1.8,0.16936507936507936,0.1819047619047619,0.06,0.02222222222222222,0.23603174603174604,0.05222222222222222,0.058571428571428566
R_27dw4UbFh02oLUB_Q2,"['human', 'stamp-letter-send']","['model', 'id']",377,70,48,17,5,4.328571428571428,74.6,14.0,13.0,0.20465337748036666,0.03499764118875777,"[0.007860593001047772, 0.03677837962195987, 0.006404357297079916, 0.01895195245742798]","[0.6857142857142857, 0.927536231884058, 0.9705882352941176, 1.0, 1.0]","[0.17142857142857143, 0.5652173913043478, 0.7941176470588235, 0.9253731343283582, 0.9696969696969697]",2.2,4,2.757763450207669,8,0.17969921976327896,0.011420001323975637,1.0,0,0,0,3,5,0,8,2.2,0.19294685990338165,0.16367149758454105,0.10405797101449275,0.07333333333333333,0.12328502415458936,0.06405797101449275,0.05516908212560386
R_2G1cvocEgxet2xf_Q2,"['human', 'stamp-letter-send']","['model', 'id']",367,79,58,26,5,3.569620253164557,73.0,15.8,15.0,0.1988401854955233,0.010441143030212027,"[0.00034150850205194594, 0.003878019537244509, 0.007078780304817928, 0.009583977716309672]","[0.7341772151898734, 0.9615384615384616, 1.0, 1.0, 1.0]","[0.16455696202531644, 0.5, 0.8051948051948052, 0.9342105263157895, 0.9733333333333334]",2.6,4,2.3817530799703976,7,0.16023316731055579,0.023046385293662375,0.5,7,0,0,7,0,7,7,2.6,0.17739495798319327,0.14591036414565825,0.032857142857142856,0.06591036414565826,0.18672268907563025,0.11081232492997199,0.07033613445378151
R_8U0c5Ms0PJ9VYTm_Q2,"['human', 'stamp-letter-send']","['model', 'id']",334,73,49,27,6,3.493150684931507,54.833333333333336,12.166666666666666,11.333333333333334,0.20222476387974883,0.04165541103907995,"[0.03135549028714496, 0.020869394143422454, 0.004800177755809987, 0.022656195504324794, 0.024457269906997675]","[0.6712328767123288, 0.9722222222222222, 1.0, 1.0, 1.0]","[0.1506849315068493, 0.4444444444444444, 0.7323943661971831, 0.9, 0.9420289855072463]",1.6666666666666667,5,2.395428766634622,7,0.1653266747792562,0.016277228525211296,0.3333333333333333,7,0,0,7,0,7,7,1.6666666666666667,0.1805971805971806,0.17895992895992896,0.034722222222222224,0.023088023088023088,0.18617493617493616,0.1300019425019425,0.16407897657897658
R_8kG4d41raqDZBax_Q2,"['human', 'stamp-letter-send']","['model', 'id']",290,62,44,24,3,3.6451612903225805,96.0,20.666666666666668,18.0,0.20264725905397665,0.009122487734922607,"[0.005584379037221282, 0.0035381086977013254]","[0.7096774193548387, 0.9836065573770492, 1.0, 1.0, 1.0]","[0.16129032258064516, 0.4098360655737705, 0.65, 0.7966101694915254, 0.9137931034482759]",2.6666666666666665,3,3.890641616448068,13,0.1648034304380417,0.015432238176755653,1.0,0,0,0,8,0,0,8,2.6666666666666665,0.2215376269084709,0.17740060451057893,0.0196078431372549,0.014492753623188406,0.1413237231651554,0.14907385879252888,0.14841509726420213
R_8PvUUEqSWnAZrWx_Q2,"['human', 'stamp-letter-send']","['model', 'id']",589,119,76,38,5,3.8739495798319328,117.0,23.8,20.6,0.19818625714666982,0.005215637143860516,"[0.0036757724916833268, 0.003139880223151953, 0.0008138239383697621, 0.00280179763451599]","[0.6386554621848739, 0.9745762711864406, 1.0, 1.0, 1.0]","[0.09243697478991597, 0.4406779661016949, 0.7606837606837606, 0.9051724137931034, 0.9739130434782609]",5.0,11,3.0919648557600365,10,0.15724826355775198,0.02435424199136932,0.5,10,0,0,7,0,10,7,5.0,0.18484622928558855,0.17986370608796237,0.0427786858450474,0.056240601503759396,0.1614192672316242,0.10504890990016848,0.09093922096210426
R_8fKaPcuSHw79GVj_Q2,"['human', 'stamp-letter-send']","['model', 'id']",473,99,66,36,4,3.696969696969697,117.25,24.75,21.0,0.2000423468294598,0.026002845148596167,"[0.013410619172182975, 0.013670762379964202, 0.011922886170747077]","[0.6666666666666666, 0.9693877551020408, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.4387755102040816, 0.8247422680412371, 0.9583333333333334, 0.9894736842105263]",4.5,9,2.869370270726932,8,0.14934708923101425,0.02064206262578938,0.5,12,0,0,5,0,12,5,4.5,0.1358230283983512,0.17805997737848528,0.044758147161303545,0.10780897724943636,0.20114834551706862,0.0786439236941389,0.10576032581054101
R_8sBNWJpZHPgPqua_Q2,"['human', 'stamp-letter-send']","['model', 'id']",190,41,30,12,3,3.5853658536585367,62.666666666666664,13.666666666666666,12.0,0.19680692932822486,0.05594937006632489,"[0.025893946488698333, 0.030055423577626555]","[0.7317073170731707, 0.975, 1.0, 1.0, 1.0]","[0.2682926829268293, 0.7, 0.8717948717948718, 0.9736842105263158, 1.0]",1.6666666666666667,4,2.4270833333333335,7,0.16457439213991165,0.027112897628259247,1.0,6,0,0,3,0,6,3,1.6666666666666667,0.14537037037037037,0.14166666666666666,0.06388888888888888,0.041666666666666664,0.22407407407407406,0.12314814814814815,0.10462962962962963
R_2JzuWAk6bRQPato_Q2,"['human', 'stamp-letter-send']","['model', 'id']",326,63,44,23,3,4.111111111111111,107.66666666666667,21.0,17.666666666666668,0.2072221467146289,0.015715063701976423,"[0.004854097149588843, 0.01086096655238758]","[0.6984126984126984, 0.9516129032258065, 1.0, 1.0, 1.0]","[0.1746031746031746, 0.5806451612903226, 0.8360655737704918, 0.9333333333333333, 0.9830508474576272]",3.3333333333333335,7,2.7033549783549784,8,0.1841113492846489,0.006282462855451143,0.3333333333333333,3,0,0,5,0,3,5,3.3333333333333335,0.14814814814814814,0.16049382716049382,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.1111111111111111,0.13580246913580246
R_8bVpeztZaqiDial_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",205,45,32,13,3,3.511111111111111,67.66666666666667,15.0,12.666666666666666,0.20935314358809054,0.00959420800209046,"[0.0017397304375966482, 0.007854477564493811]","[0.7111111111111111, 0.9545454545454546, 1.0, 1.0, 1.0]","[0.2222222222222222, 0.5681818181818182, 0.813953488372093, 0.9285714285714286, 1.0]",1.6666666666666667,3,2.7858476064997806,8,0.17029022673765817,0.004387977638767582,1.0,0,0,3,2,0,0,2,1.6666666666666667,0.24143692564745195,0.09398496240601503,0.017543859649122806,0.05889724310776942,0.1558061821219716,0.110484544695071,0.10317460317460317
R_8sBNWJpZHPgPqua_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",238,48,38,17,5,3.8333333333333335,46.8,9.6,9.6,0.2076216383891947,0.20161082858131046,"[0.20234484672546388, 0, 0.2008596181869507, 1.7192250206354842e-05]","[0.7916666666666666, 0.9787234042553191, 1.0, 1.0, 1.0]","[0.25, 0.6595744680851063, 0.9130434782608695, 0.9555555555555556, 0.9772727272727273]",2.0,5,2.2942296918767506,6,0.1947667971253395,0.007850988036559259,1.0,6,1,0,2,0,7,2,2.0,0.2210839160839161,0.19046620046620047,0.01818181818181818,0.015384615384615385,0.26674825174825173,0.060384615384615384,0.05333333333333333
R_2sdMlOguKbuAvfg_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",426,84,59,26,3,4.023809523809524,141.33333333333334,28.0,22.666666666666668,0.2133024652187641,0.016454553419205348,"[0.012875733798716482, 0.0035788196204888656]","[0.7023809523809523, 0.963855421686747, 1.0, 1.0, 1.0]","[0.15476190476190477, 0.4578313253012048, 0.7560975609756098, 0.8518518518518519, 0.8875]",4.333333333333333,7,3.9008897508292493,11,0.18073502431313196,0.003510665622579512,1.0,0,1,6,1,1,1,2,4.333333333333333,0.20728970728970728,0.10624360624360625,0.03389103389103389,0.049764049764049766,0.12426162426162426,0.13874863874863874,0.16057816057816057
R_2sKl3oqSfQrqNI5_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",422,74,55,33,4,4.608108108108108,104.5,18.5,16.25,0.21149049101002287,0.01188213600454104,"[0.00361636943287319, 0.008360096481111301, 0.00584673809282707]","[0.7432432432432432, 0.9726027397260274, 1.0, 1.0, 1.0]","[0.16216216216216217, 0.5068493150684932, 0.7777777777777778, 0.9154929577464789, 0.9857142857142858]",3.0,6,2.6191033066033067,7,0.1764917622009913,0.0001132827949029136,1.0,0,0,0,9,0,0,9,3.0,0.17011904761904761,0.15541666666666668,0.0825,0.0963095238095238,0.09589285714285714,0.060833333333333336,0.09273809523809523
R_8v92A9H3hnaw1QI_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",393,79,54,29,3,3.9367088607594938,131.0,26.333333333333332,23.0,0.20023562667405076,0.005891339486004399,"[0.0021476555855084456, 0.0037436839004959532]","[0.6835443037974683, 0.9615384615384616, 1.0, 1.0, 1.0]","[0.17721518987341772, 0.6282051282051282, 0.8701298701298701, 0.9605263157894737, 0.9866666666666667]",5.333333333333333,8,3.3043197936814956,10,0.16451175759236017,0.022623011466847143,0.5,0,0,0,10,0,0,10,5.333333333333333,0.17857142857142858,0.12777777777777777,0.031746031746031744,0.06111111111111111,0.1595238095238095,0.07380952380952381,0.12777777777777777
R_2joIDdCu9ghOfCw_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",491,96,72,38,4,4.020833333333333,122.0,24.0,21.75,0.20697156582584084,0.017788328084291184,"[0.013258931892258768, 0.001449316740035983, 0.011974243494142028]","[0.75, 0.9894736842105263, 1.0, 1.0, 1.0]","[0.11458333333333333, 0.42105263157894735, 0.7978723404255319, 0.9354838709677419, 0.967391304347826]",4.25,12,2.9707315086347346,8,0.18059836079676947,0.009151133163266989,1.0,12,1,0,3,0,13,3,4.25,0.22965686274509803,0.17224264705882353,0.05220588235294118,0.05116421568627451,0.19411764705882353,0.1014093137254902,0.11574754901960785
R_27E8zaS1IXk1NPZ_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",453,81,66,38,6,4.469135802469136,74.66666666666667,13.5,13.0,0.2085250709338344,0.10249922047313463,"[0.009050425508665666, 0.00502741254947997, 0.021526136459448397, 0.22064407666524252, 0]","[0.8148148148148148, 0.9875, 1.0, 1.0, 1.0]","[0.16049382716049382, 0.6, 0.9113924050632911, 0.9743589743589743, 1.0]",2.1666666666666665,6,2.478141927925556,9,0.15812123070160547,0.006044122947279851,1.0,1,0,0,3,4,1,7,2.1666666666666665,0.1358974358974359,0.2376068376068376,0.0673076923076923,0.04608262108262108,0.18967236467236467,0.08782051282051281,0.09985754985754985
R_8XS6nyWsLXkXKFz_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",295,58,40,20,3,4.051724137931035,97.33333333333333,19.333333333333332,17.333333333333332,0.21079803422877663,0.04102267150755051,"[0.030499052433740514, 0.010523619073809998]","[0.6896551724137931, 0.9298245614035088, 0.9642857142857143, 0.9818181818181818, 1.0]","[0.20689655172413793, 0.5614035087719298, 0.7857142857142857, 0.8909090909090909, 0.9444444444444444]",4.333333333333333,8,2.8387064970915903,6,0.16466972728570303,0.0014981963573953982,1.0,0,0,0,8,0,0,8,4.333333333333333,0.16095016095016096,0.1578976578976579,0.055944055944055944,0.07342657342657342,0.15950715950715952,0.10051060051060051,0.11638361638361638
R_2mqjhNO26XNoi6R_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",552,104,72,34,5,4.173076923076923,109.6,20.8,18.4,0.21001356638264104,0.02740463188716341,"[0.014872895819800225, 0.022823631763458224, 0.013439936297280436, 0.003672799893787937]","[0.6923076923076923, 0.9805825242718447, 1.0, 1.0, 1.0]","[0.125, 0.4854368932038835, 0.7745098039215687, 0.9306930693069307, 1.0]",4.6,10,2.6834370920997324,9,0.17181793600320816,0.0030671320496665766,1.0,0,0,0,3,2,0,5,4.6,0.18702030802780428,0.182726454954341,0.006896551724137931,0.07697751124437781,0.07485239198582527,0.1318484394166553,0.10716532642769525
R_8zUaSPSsswsQ7fn_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",278,61,50,20,5,3.5737704918032787,55.4,12.2,11.6,0.19521617324728716,0.05940672556559244,"[0.041381696859995515, 0.0320784032344818, 0.018850304683049518, 0.02650304635365805]","[0.819672131147541, 1.0, 1.0, 1.0, 1.0]","[0.19672131147540983, 0.6, 0.847457627118644, 0.9827586206896551, 1.0]",1.6,3,2.1458493887065315,6,0.18987299501895905,0.03266191832037435,0.5,9,0,0,3,1,9,4,1.6,0.09166666666666666,0.15183982683982683,0.05925324675324675,0.01818181818181818,0.23014069264069262,0.0630952380952381,0.08425324675324675
R_2rra18JsIdbb7pI_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",485,86,67,37,4,4.511627906976744,120.5,21.5,20.0,0.2238698481797456,0.012951285640398658,"[0.012062669368017281, 0.0067544626811194, 0.0006097964114613053]","[0.7790697674418605, 0.9882352941176471, 1.0, 1.0, 1.0]","[0.10465116279069768, 0.35294117647058826, 0.6071428571428571, 0.7710843373493976, 0.8902439024390244]",2.25,4,3.6940615835777124,10,0.18343977878491083,0.024645431544542518,1.0,0,0,1,0,0,0,0,2.25,0.2919246646026832,0.17350361197110423,0.03444272445820433,0.047600619195046434,0.04256965944272446,0.1428018575851393,0.18401702786377708
R_2XcT1LBVLYHa6hX_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",435,79,59,33,3,4.367088607594937,144.33333333333334,26.333333333333332,24.0,0.20674891036116716,0.009047365721196465,"[0.004084388465962846, 0.004962977255233619]","[0.7468354430379747, 0.9487179487179487, 0.961038961038961, 0.9736842105263158, 0.9866666666666667]","[0.13924050632911392, 0.5, 0.7922077922077922, 0.9078947368421053, 0.96]",5.0,7,2.9152765497593083,7,0.16440612574418387,0.009596444092614342,1.0,1,0,0,11,0,1,11,5.0,0.16549019607843138,0.2054901960784314,0.03980392156862745,0.10627450980392157,0.15529411764705883,0.06980392156862746,0.08588235294117647
R_82McyGIYTts4bOU_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",259,49,39,19,3,4.224489795918367,85.66666666666667,16.333333333333332,15.333333333333334,0.2063374428721199,0.039314283024180996,"[0.030788334210713697, 0.008525948813467299]","[0.7959183673469388, 0.9583333333333334, 0.9787234042553191, 1.0, 1.0]","[0.24489795918367346, 0.7291666666666666, 0.9574468085106383, 0.9782608695652174, 1.0]",3.3333333333333335,6,2.525941719971571,7,0.16021684308846793,0.010419379070708834,0.5,0,0,0,4,0,0,4,3.3333333333333335,0.1917989417989418,0.164021164021164,0.06481481481481481,0.06084656084656084,0.09126984126984126,0.10052910052910052,0.06084656084656084
R_8VyQYwyI8iMwwKJ_Q4,"['human', 'gloom-payment-exist']","['model', 'id']",292,51,42,22,3,4.647058823529412,96.33333333333333,17.0,15.333333333333334,0.2104312088582423,0.13765858339540887,"[0.07277201016743978, 0.06488657322796909]","[0.8235294117647058, 0.98, 1.0, 1.0, 1.0]","[0.1568627450980392, 0.48, 0.7755102040816326, 0.9583333333333334, 1.0]",2.0,3,2.5871822413175796,8,0.1589896430571874,0.0022318470984640792,0.5,0,0,0,2,0,0,2,2.0,0.16025641025641027,0.2012820512820513,0.0,0.158974358974359,0.10897435897435898,0.11794871794871796,0.13076923076923078
